symbol,PER,ROE,SMA20_diff,RSI,target
CIK,10.214285,0.09397,0.0137322773658906,55.61039544331707,1
RENEF,37.15625,0.27011,-0.00031652525851,47.1698350862356,1
GOCO,16.6491665,0.00956,-0.2733246914387793,28.354977818814675,0
THSGF,inf,-0.008090001,0.0816572790445309,64.49086795760319,1
VGZ,15.375001,0.97510004,0.1941747847831781,73.21429217652602,1
MSD,9.333333,0.10657,-0.0020460817680959,53.57142857142858,0
IGA,6.609271,0.06855,0.0174025096342994,82.2222316412318,1
AKA,16.6491665,-0.20573,0.2499383549256269,74.07079935428646,0
OCCI,6.6444445,0.08289,-0.0779630996553047,24.50158070041131,0
CLLS,16.6491665,-0.5855,-0.0434046787524525,39.84375392901574,0
CZWI,11.551182,0.07289,-0.0147419238286079,43.91535406053462,0
MNSB,16.6491665,-0.05006,0.0067118963088589,58.05723409268551,1
VGES,16.6491665,-1.0,0.0524143418526468,100.0,1
MDV,16.6491665,0.012159999,-0.0589260041721576,28.106489926456987,0
ISPR,16.6491665,-1.10816,-0.0462733788377638,44.18605295885728,0
VTN,35.10345,0.02882,-0.0097012686998077,43.19555662111404,0
GLDG,16.6491665,-0.23347999,-0.0077319745010405,50.0,0
TZOO,12.742575,3.3260102,-0.0751652877571583,32.70676449118962,0
PROF,16.6491665,-0.66126996,0.0604322554726246,44.05595000212576,0
CYBN,16.6491665,-0.57491,0.1056838064710514,61.74333989475176,0
SSSS,16.6491665,-0.09964,0.161583999996319,76.1261246748326,1
ACU,15.744939,0.096820004,-0.0001028606919275,59.34956676861927,1
KRRO,16.6491665,-0.60218,-0.1350809162795136,34.047815956111165,0
LDDD,249.5,0.90958,0.0,50.0,1
BFIN,33.416664,0.028350001,-0.0102149591879404,37.35655197474831,0
RMBI,14.943821,0.068179995,-0.0578734728662599,32.49097883085096,1
EPM,16.6491665,-0.00908,0.002092529092527,62.650620406127885,0
AENT,12.47826,0.12956999,0.0702964308912164,56.593397956098514,0
SDM,105.5,0.30893,0.0,62.04081635301053,1
GRX,468.0,-1.0,-0.0208693309763443,33.33333333333333,0
BMN,37.0,-1.0,0.0012906148913932,52.40785700906301,0
CBFV,15.109948,0.07111,-0.0107703431538469,37.56862447081026,1
EDF,4.057851,-1.0,0.006015645712342,58.52274255273623,0
ECBK,28.561405,0.02792,0.0022470894079896,45.144367861205005,1
BSET,16.6491665,-0.03827,-0.043894804119707,29.862848388796703,1
CSPI,16.6491665,-0.030869998,-0.0837015456316995,37.789201981926034,0
PLBY,16.6491665,-2.57753,0.1898900691724223,68.51852424187302,0
PRME,16.6491665,-1.15208,-0.0855927979252555,40.96773942973201,0
SUNS,17.311476,-1.0,-0.0037030554791961,48.787880364199424,0
LWLG,16.6491665,-0.62698,0.0324483411022059,57.37704685765298,0
BIOA,16.6491665,-0.30201,0.0002463482426688,46.97986212052261,0
FATE,16.6491665,-0.4923,0.0283687727776073,49.42528814380526,0
AVR,16.6491665,-2.63647,-0.1463414409125375,42.66667026943602,0
MX,16.6491665,-0.15262,0.0602132058298349,68.1318759054505,0
NRGV,16.6491665,-0.83044,0.0853536400200962,63.00236459918417,0
UNB,15.70103,0.13212,-0.0926287493499427,26.52812824837864,1
EML,10.780952,0.10165,0.012499690947765,64.40300926219534,0
PDEX,16.753624,0.28294,-0.0473541355159944,54.46429694279211,1
ACRS,16.6491665,-0.9103,-0.0274025489127081,48.00000190734863,0
ILLR,16.6491665,-1.0,-0.2894872206225552,18.39079957749213,0
ZSPC,4.236221,-1.0,-0.2564182090827269,26.043951402839586,0
ATLN,16.6491665,-1.0,-0.1792353824144755,22.14286480630965,1
MOLN,16.6491665,-0.33982,0.0144508976950898,48.64498846351907,0
ICTSF,16.6491665,-0.04452,0.0357190377365509,97.36842435482696,0
DMF,5.580645,-1.0,-0.009189260402555,43.57260241375977,0
EUDA,16.6491665,-1.0,-0.0227547482487608,48.58156100322525,0
WHG,375.50003,0.00426,-0.0372411833854164,20.55334999939689,0
EVG,6.6012273,0.15029,-0.0050115847630023,38.583081936056,0
BCBP,49.9375,0.01397,-0.0333933394502408,40.12836675622839,0
PFD,4.9908676,0.18709,-0.0046603191355959,49.35354422834288,0
ICG,30.857143,0.05246,-0.0747482997586713,49.49495010309796,0
BANX,8.570213,0.1089,-0.0036115631886072,49.748738420545656,0
EHTH,16.6491665,0.03186,-0.1344145029621142,46.40198534654469,0
SPWR,16.6491665,-1.0,-0.2398788226899738,33.33333333333333,0
RAIL,16.6491665,-1.0,0.0275392450607359,58.35351039268169,0
EGAN,55.300003,0.05015,0.0719132138246674,66.66668375761178,1
PZC,inf,-0.00413,-0.0281705749592582,33.289576305192284,0
CHMX,16.6491665,-1.0,0.0291701259114067,100.0,1
ACR,64.71429,0.05215,-0.028444233231558,35.74470468208612,0
RPID,16.6491665,-0.523,0.1785907350565558,74.87180107914386,1
MWYN,16.6491665,-1.0,0.4877557673347308,83.79351407063056,1
MPA,29.054054,0.02795,-0.0148605690723724,33.449459811996505,0
SRI,16.6491665,-0.066350006,0.0266940402011032,58.79999946594249,1
ALDX,16.6491665,-0.65190005,-0.0563230570197155,34.810129829446254,0
THM,16.6491665,-0.06286,0.1394102138007412,49.05660483454316,1
IKT,16.6491665,-0.79019,-0.1407767067964389,39.47368462330093,0
CRML,16.6491665,-3.0302398,-0.0052015749066398,38.05310191969095,0
SCTH,16.6491665,-1.0,0.0,50.0,0
EBMT,11.879433,0.06418,-0.0399114208154272,21.1097240364424,0
PLL,16.6491665,-0.19107,-0.0963172691263232,28.502410562476868,0
ALEC,16.6491665,-0.90262,0.0510701540987849,54.00000262260469,0
MRCC,19.21212,0.036259998,-0.042006626444153,31.64556006975107,0
TRUE,16.6491665,-0.26455998,-0.015526921303143,50.52631539321004,0
EDIT,16.6491665,-1.40817,0.0263201166902067,50.41322281480962,0
SVCO,16.6491665,-1.27522,-0.0930811867140849,34.87395743675967,0
GGT,7.9423084,0.08550999,-0.0196251425068585,31.425932679813783,0
BRLT,16.6491665,-0.0033500001,-0.0646029564882958,37.69230980844901,1
CMT,11.781955,0.08011,0.0121431408850344,52.27273360616272,1
BOOM,16.6491665,-0.29367,-0.0027092395113143,45.87156324512648,0
NAZ,15.58108,-1.0,-0.033775972726036,21.5281566148896,0
GLSI,16.6491665,-5.1526704,0.0001019981377828,49.18034017102356,0
BON,0.4235294,0.00908,0.166180744957668,59.29367927599464,0
MPTI,16.996267,0.2836,-0.1393237562797427,30.448100671801825,1
DCGO,16.6491665,-0.02698,-0.2575148709006655,18.239007951107112,0
EPRX,16.6491665,-1.1676999,-0.0057676047998328,42.63155939836189,1
BWG,4.525424,-1.0,-0.0059144204805872,45.860072852740814,0
PLG,16.6491665,-0.09503,0.1793412270728396,71.42857953804698,1
USAU,16.6491665,-0.92393994,0.0238388960847969,59.74729011938486,1
DLNG,3.4761908,0.11059,0.0146357996894232,53.80517941537386,0
KRMD,16.6491665,-0.29873,-0.0806980887741339,46.83544494807452,0
EP,16.6491665,-0.36236,-0.030636630243873,57.00935537362447,0
WFF,inf,0.0421,0.1739037035586643,63.27341088683005,1
MRAM,inf,-0.00308,0.0436110747529185,67.21312756886391,1
VIRC,6.212121,0.21596001,-0.0581749441468226,42.32365637819941,0
PLX,32.399998,0.10422,-0.2704345801922707,20.3883526046332,0
UFG,196.00002,0.03848,-0.5517950941410596,29.31392589265343,0
HCVI,16.6491665,-1.0,-0.1422247935436631,40.13827112134767,0
SAMG,14.957447,0.123330005,-0.0641328284522815,24.924944705519493,0
SMHI,16.6491665,-0.22292,-0.0012156014605881,57.73195116106158,0
RELL,16.6491665,-0.015,-0.0080447468392217,50.41791669140523,0
LUNG,16.6491665,-0.60683995,-0.1560952721484116,37.823836885172085,0
PLCE,16.6491665,-1.0,-0.0178340959331783,52.3166003973398,0
NTHI,16.6491665,-1.0,0.1191195626594261,72.20496443713229,0
TARA,16.6491665,-0.41877997,-0.0593538375746905,38.181820152219416,0
HMR,73.66667,0.11052,-0.1212723581345833,41.71428680419922,0
ECF,5.1648936,0.15043001,0.0265355821368341,81.48144223569138,1
VRM,16.6491665,-0.49905,-0.2192827601740482,17.5394822543457,0
FTLF,16.2,0.25893998,-0.025140416603086,39.86637089309374,0
LUCD,16.6491665,-18.97345,0.2606541322986719,72.97297863302043,1
ALYAF,16.6491665,-0.02555,0.0031347839378785,48.83721059177145,0
HQI,35.576923,0.05668,-0.0612472665461564,37.0165799709946,0
XGN,16.6491665,-1.17504,0.0736071393695803,54.2168662239703,1
DMO,7.6622515,0.12502,0.0045184985851381,55.48049210510907,1
LFT,12.2,0.063779995,-0.0489183426564551,32.258052111409214,0
INSG,16.6491665,-1.0,-0.0091898950732463,50.55865884582465,0
NB,16.6491665,-2.15691,0.0193974471785879,48.23529708756491,1
CGEN,16.6491665,-0.23625,0.0461760795001075,57.407410269084025,0
ONDS,16.6491665,-1.5699899,0.1066013955128723,66.26746618595891,0
VFF,16.6491665,-0.14054,0.4414414589193908,81.79722655809285,1
GENK,16.6491665,-0.02718,-0.1874059507146875,29.435485537850525,0
FNWD,38.91026,0.02179,-0.001546193545148,41.72415017797526,1
TSNDF,40.0,-0.3529,0.0238034475276278,49.79424135806345,0
JHS,6.834356,0.14074,-0.011535020848044,39.99999999999999,1
FXY,16.6491665,-1.0,0.0149145985810872,53.85673541533993,1
LRMR,16.6491665,-0.50773996,-0.1474811877237604,26.02339248553507,0
MFGCF,16.6491665,-0.49683,-0.0339436247235698,21.16404953047972,0
QNBC,11.287098,0.11324,0.0052431578913451,88.5714519266925,1
SHIP,2.8530807,0.17721,0.0297639414214439,56.71641507782288,0
PRMLF,16.6491665,-0.97747004,-0.0018148451398179,47.91666957705059,1
WLAC,508.0,-1.0,0.0073368718879651,100.0,1
DRTTF,11.366667,0.31335,0.0193557765526855,43.37348748679092,0
MCN,23.88,0.036760002,0.0225864155357181,72.59532659759222,0
RVSB,25.173912,0.031070001,-0.054385111865195,17.0453917387794,1
ACNT,16.6491665,-0.08762,-0.0164579976826892,39.67741191200968,1
REKR,16.6491665,-1.2153801,-0.0016803419667611,61.94688888452258,0
HEQ,10.382353,-1.0,0.0176332147903599,81.2499875823785,1
NFTN,inf,-1.0,0.2718601459996188,90.9090934747175,0
ABAT,16.6491665,-0.88488,-0.0791768019337568,39.53488694454536,1
INFU,36.066666,0.05939,0.0033382536496093,62.5497900492282,0
BMNR,16.6491665,-0.91733,0.0703747932357517,49.70466190858095,1
SBFG,11.3294115,0.08823,-0.0106830554619662,50.10323676638947,0
ENTA,16.6491665,-0.74265,0.0364820107302864,57.03421549984844,0
NKTX,16.6491665,-0.26102,-0.0744413577317388,38.02082984087295,0
WEA,20.000002,0.04711,-0.0012462557313023,53.353917933124215,0
ELVA,inf,-0.00208,0.0871470781090449,70.90908815052799,1
UTGN,2.2161674,0.26871002,0.030330823050737,56.89773126248712,1
NKTR,16.6491665,-1.89459,-0.0593343280782162,45.23809422441113,0
RPT,66.75,-0.08131,-0.0355565695934903,40.66854988484425,0
GLQ,3.1462266,0.29756,0.0256202700399914,73.51166694993529,1
ZJYL,39.225002,0.1302,-0.0372232486024817,48.88558795068597,1
NPWR,16.6491665,-0.24259001,-0.1020175896271778,40.62500116415303,0
NCT,44.4,0.2174,0.0846464061138038,56.43275012795829,0
VRDR,16.6491665,-0.12779,-0.0725780941546475,35.294115069002274,0
RAPT,16.6491665,-0.75604,0.3939256740552233,64.13238159960851,1
CMCM,16.6491665,-0.24718,0.0820074712578731,69.76935461634451,0
FLL,16.6491665,-0.79697,0.0034140146121038,53.93258727961852,0
AVD,16.6491665,-0.08428001,-0.0274841627082432,47.05882559185674,0
LYEL,16.6491665,-0.71199,-0.0162390848775016,45.19774182527989,0
EXOZ,16.6491665,-1.75828,0.1561366027163026,73.71193678502351,0
CRGO,16.6491665,-0.35438,0.0867154869381462,58.45070268823604,0
TAYD,14.788,0.1552,0.0270158032478172,59.148263560676845,1
BTA,15.465518,0.05505,-0.020204595781127,38.995976120084784,0
UMAC,16.6491665,-1.83959,-0.0786006064744702,51.46199303316218,0
MIMI,172.0,-1.0,0.1282140546129873,68.67428686214208,0
KVAC,16.6491665,-1.0,0.0007654347452523,40.00019073595468,1
GECC,23.644445,0.03556,0.0154028513120029,74.04579819238735,0
CHEB,16.6491665,-1.0,-0.0207246853980512,45.32373804562679,1
SHMD,16.6491665,-1.0,-0.0995113906155581,28.27868744334505,1
RMMZ,18.189873,-1.0,0.0009361599794966,53.02817209743888,0
CHN,4.550725,0.20733999,0.0183233666351805,57.14285714285714,0
TGLO,inf,-1.0,-0.0923624859547338,39.47310065134927,0
RBKB,16.6491665,-0.06204,0.0174260439863456,47.26027844658317,1
LTCN,16.6491665,-1.0,0.023064239513405,64.14042258466912,0
VFL,3.7832034,-1.0,-0.0158517570132251,38.43733466168927,0
SGMO,16.6491665,-2.57939,-0.2250618375458808,31.884058096208022,0
FREVS,7.192982,0.85496,-0.0067228176424537,37.08916992692076,0
CAAS,4.197917,0.093660004,0.0004965741668183,60.43959210974817,0
IAF,3.3178296,0.27596,0.0322070503284499,69.47612632839395,1
MYO,16.6491665,-0.35678002,-0.1978334005188528,21.87499663689056,0
BDTX,33.5,0.04142,0.1097308465175243,62.97709989656092,0
ATOS,16.6491665,-0.34874,-0.0514285872712427,45.09803738240206,1
NEGG,16.6491665,-0.36799,0.1311158497608872,63.99456729482199,0
AXR,9.049792,0.10817,-0.0320648099845437,47.02467428351231,0
SFBC,25.76923,0.049039997,-0.0077922484274071,42.12787701641425,1
SEER,16.6491665,-0.24726,0.0526315506428274,61.40350400208804,0
BMBN,7.780282,0.15234,0.0520903106129877,64.54353026265116,1
PHD,7.2537313,0.13174,0.0215458775917168,85.67543546953608,1
THTX,16.6491665,-1.0,-0.0196805953243866,38.00001144409179,1
IFRX,16.6491665,-0.54134,0.1034894197827576,59.61538726056125,1
MAYA,16.6491665,-1.0,0.0031755426022536,71.42818217735453,1
CLAR,16.6491665,-0.32323003,-0.039411624546415,43.45235860985393,0
SRBK,661.5,-0.00054000004,0.0060836190273866,53.84611622589834,1
NIPG,16.6491665,-0.05124,-0.1195891049069935,20.68965871609112,0
PCF,6.31,-1.0,0.0062798630555952,56.92467901010674,0
PDCC,7.642227,-1.0,-0.0108948384000684,42.13472995581586,0
MHLD,16.6491665,-1.4712399,-0.1830065365842693,25.42372847110225,1
TUSK,16.6491665,-0.55953,-0.0467679100552641,37.38317486292043,0
DBE,3.802578,-1.0,0.0131396223048057,65.94982789443281,0
IH,9.4,0.10277,0.0257529115165061,55.4347713412896,1
AOAO,16.6491665,-1.0,0.0,50.0,1
PFO,4.9888887,0.18809,0.0127915510993299,67.37782096727292,0
USGO,16.6491665,-1.21999,0.0188640051578281,55.10596898887215,0
GPMT,16.6491665,-0.20296,0.0904925955287592,72.81552858700844,0
JHI,5.5991564,0.16705,-0.0021055526625275,50.0,0
PAI,31.564104,0.030580001,-0.0016018339876073,48.29090735481864,0
AFBI,20.131866,0.04835,-0.0072344310867796,47.52468703319365,1
ALTS,16.6491665,-0.37822,0.3932759771675903,82.70042580357384,1
PCSC,16.6491665,-1.0,0.0130962412421347,91.66650109870896,1
NMRA,16.6491665,-0.79049003,-0.0362128816681977,47.89719593630103,0
MMLP,16.6491665,-1.0,0.0021581494334088,50.75924280434465,0
AFCG,5.2444444,0.07626,-0.1190743232718037,24.22679854903828,0
VIGL,16.6491665,-1.02696,1.6786623279314776,86.44314497444073,1
AMWL,16.6491665,-0.43214,0.0299833469058282,51.8151841669881,0
FFMGF,16.6491665,-0.07191,0.0318142514520023,54.16666601991508,1
VXRT,16.6491665,-1.14743,0.0478360204245704,56.25000582076839,0
STKS,16.6491665,-0.10104,0.0293204551750967,61.88118870311387,1
OFS,3.7644446,0.19563,-0.0219399272842057,49.63506342622016,1
FGBI,71.92308,0.015829999,-0.0175216981011587,44.642861487214695,1
FRD,20.08642,0.04557,-0.0122632055313736,40.09583978257425,1
SVII,62.05263,-1.0,0.0097636083069623,100.0,1
LXEO,16.6491665,-0.8065,-0.1537884623006745,28.381960298176324,0
BRAG,16.6491665,-0.08462,0.0043869541460382,52.80898725906655,0
GGAZF,16.6491665,-1.0,-0.0128464856007046,44.44445180303983,1
EMYB,10.647887,0.09981,0.0086051629068948,61.53849915880903,0
NCAUF,16.6491665,-0.08298001,0.0310572296461424,56.96063497889521,1
QSEA,16.6491665,-1.0,0.0,50.0,0
BMOOF,16.6491665,-0.0235,-0.0146736695844532,50.0,1
HYSR,16.6491665,-0.2321,-0.0540540631246415,16.666666666666657,0
HAFG,16.6491665,-1.0,0.0457516528290133,29.99999880790696,1
PTMN,16.6491665,-0.05469,-0.0071963736871029,50.14620331642341,0
OBIO,16.6491665,-1.79124,-0.0076614344168836,55.06329486393465,0
COE,16.6491665,-1.0,0.0260026603389593,57.50850820615507,0
VTYX,16.6491665,-0.46039,0.2440191664667194,62.60162467674182,1
NIM,10.630953,0.08569,-0.0193380904108505,31.893693394522728,0
CWGL,273.5,-1.0,-0.0137036171296516,51.24999776482769,0
TSQ,16.6491665,-1.0,-0.0199059028225752,48.40763596096129,0
ASMB,16.6491665,-1.33653,0.0642317663987991,45.45454933074396,1
CXE,6.711539,0.12441,-0.0166738472461127,41.96834393574168,0
LCTX,16.6491665,-0.21752001,0.4271151595971017,78.5714311056401,1
GFLT,16.6491665,-2.14785,-0.0113636662788465,0.0,0
AIFE,16.6491665,-1.0,0.0003466674297446,50.0,1
CCIF,21.8,-1.0,-0.0087752866571345,40.09466318067679,0
EDHL,419.0,0.22145,0.0418998019999361,66.34616178168378,0
BRLS,16.6491665,-3.7071302,-0.1889384327878127,21.39304757268565,0
HLP,16.6491665,-0.05045,-0.1541808023738262,51.87675000999255,0
NMT,15.473684,0.061680004,-0.0039396762881129,52.41058603196537,1
KWM,16.6491665,-1.0,0.0,50.0,0
FGFH,6.4760914,0.108509995,0.0058279226551591,48.54155726356996,0
UHG,2.8,0.97477996,0.1102299350265564,55.40540018074706,0
SUAC,16.6491665,-1.0,-0.0482757060714404,46.56258773360059,0
GAIA,16.6491665,-0.060489997,-0.0763765385994623,29.090896480333058,0
FFAI,0.18364199,-1.86278,0.0106157618938043,57.44681552612522,0
SGMT,16.6491665,-0.34719002,0.0198049196887934,46.11111420172281,0
ELRE,16.6491665,-1.0,-0.3382715865072543,36.36363847478069,1
MDCX,16.6491665,-1.0,0.3332235935078497,76.44482223960881,1
CGO,3.0357141,0.34794998,0.0240266473275749,80.24861298067519,1
BHST,16.6491665,-1.0,-0.0206666514147244,47.56791991787438,1
LGCY,15.237288,0.24699,0.1885245582562196,76.10837640919493,1
CSBB,10.176178,0.09386,-0.0006384864541697,51.02023339639239,1
ACHV,16.6491665,-1.5454899,0.1292718944187952,59.52380546907206,0
ICAD,16.6491665,-0.16529,0.013173978323532,62.88659439062685,1
NNBR,16.6491665,-0.17188999,-0.0232793812461146,49.17126824387796,0
YSXT,30.701763,0.21426001,0.0775933001110458,54.52924948727067,1
HUHU,16.6491665,-0.31386,0.0110032610870524,58.63310327367608,1
TOUR,10.288889,0.08417,-0.0073962917515554,52.57353013684312,0
MDXH,16.6491665,-15.522321,0.0917848405714825,67.05881841455037,1
AMPY,6.75,0.04205,-0.0346800105829888,54.23729395736228,0
VRSSF,16.6491665,-1.0,0.1033933854989777,57.28155275596592,0
MCTR,inf,0.042140003,-0.1444826045547522,40.09135010312384,1
CEE,5.519435,0.28801,0.0237252518920884,60.22728350291317,1
ASST,16.6491665,-2.24,1.0962344040843497,71.07897626742457,1
SITKF,16.6491665,-0.078439996,-0.0867419648791839,31.46136943072122,1
KEQU,5.9932656,0.33156,0.0282627344946202,62.63462847628914,0
SAVA,16.6491665,-0.70595,0.1599779675802173,72.56636607991432,0
TGEN,16.6491665,-0.36735,0.3145485866543606,72.78250100487773,1
SBI,13.339285,0.062589996,-0.0043122407432724,46.05040643764552,0
SKLZ,16.6491665,-0.21260001,0.0610312553587471,67.18147912354726,0
PTHL,16.6491665,-0.20354,0.4203467802642491,72.47824987382754,1
LONCF,16.6491665,-0.22649999,-0.0865842147457719,52.83018910362871,1
GGZ,13.763441,-1.0,0.024696809401895,73.48486654687929,1
AGEN,0.12901047,-1.0,0.1554748717725783,67.80488928183397,1
BCV,7.4560666,0.09993,0.0165720463828625,64.4143927417692,0
NOTE,16.6491665,-0.44271,-0.0333539525886473,48.48484222960586,0
ATPC,16.6491665,-0.78796995,0.0230940958776198,49.45055002637015,1
OCG,16.6491665,-0.06837,0.0658546112634906,59.64912451926761,1
HCIL,inf,-0.01192,-0.0097799526591204,50.0,0
FCEL,16.6491665,-0.20007,0.289867012322444,70.57416269307127,0
SLNG,68.795006,0.023729999,-0.0337315583994515,38.09525131067055,0
IRWD,16.6491665,-1.0,-0.2400000095367431,21.875003492459086,0
TWIN,23.965517,0.02962,-0.0279168659575662,52.331552372787606,0
SRL,16.6491665,-0.06334,-0.1057900261509572,23.913049788014803,0
NAUT,16.6491665,-0.30934,-0.0290489549218152,54.311925642278304,0
PPIH,11.625,0.16882999,-0.0092454847967811,46.46465347051596,0
TIL,16.6491665,-0.44496,0.4308567098445709,66.49313528384442,1
CCCC,16.6491665,-0.45554,-0.0827517489526053,39.09090771162793,0
LAAB,16.6491665,-1.0,-0.6060642192178654,6.75505080674921,0
CBUS,16.6491665,-1.5497501,0.05416665998184,57.2635151326135,1
CRBU,16.6491665,-0.5276,0.1609378322063447,60.15131757411136,0
QH,115.0,0.0033399998,-0.0736638754229165,35.89744216748039,0
EVF,10.142857,0.08497,0.0076417165995083,51.90783678781317,0
CDLX,16.6491665,-1.35481,-0.0282545467278816,37.068962062156345,0
NEOV,16.6491665,-0.91789,0.0868888383085751,53.6585394219942,1
KVHI,16.6491665,-0.06784,0.0397970883956873,76.1904257316032,0
HOFT,16.6491665,-0.058119997,-0.02978726590365,49.2307639639296,0
PFX,9.644921,0.06564,-0.0084152545518906,52.09859077374019,0
CHGG,16.6491665,-1.48481,0.2204234312463951,79.0697629287999,0
YGMZ,16.6491665,-0.13856,0.0285109348896766,58.98673268377462,1
CHMI,16.6491665,-0.02851,-0.0099667679351564,49.056604622351706,0
HNW,4.6349807,0.21305999,0.0218104767042231,79.92919938795856,1
ITMSF,34.2,0.65651,0.0516605368275085,59.34066509886775,0
HURC,16.6491665,-0.09122,-0.0404915076376552,49.35780083006429,0
CTNM,16.6491665,-0.33027,-0.0991787556785191,42.98093750798,0
GNLX,16.6491665,-1.31364,-0.0089311741589997,51.67463962003606,0
ATEK,16.6491665,-1.0,0.1111111111111111,100.0,1
KNDI,16.6491665,-0.1353,-0.0564448152329827,47.4576291733865,0
ERH,3.9608543,-1.0,0.0102186704518812,59.610326734098365,1
LVPA,6.3125,-1.0,0.0,50.0,0
MGYR,10.65077,0.081099994,0.0402974243394974,73.32500773733382,1
GUTS,16.6491665,-1.96806,0.1090572787565732,55.029585423170126,1
ESP,13.951492,0.16587,0.1240042012357126,84.95573223371085,1
QSEP,16.6491665,-1.0,-0.0745500883573741,46.15384879902341,1
PRE,16.6491665,-0.26122,0.6508282699202246,82.96186922716085,1
GRUSF,16.6491665,-1.0,-0.1345029049787868,26.086964972301345,0
GIFI,8.513514,0.13536,-0.0322580373439012,35.329340462480886,0
FGMC,243.75,-1.0,0.0076293159463048,74.75249160808457,1
PROV,15.42268,0.05095,-0.0099188175499713,42.751483446278165,0
GLU,11.678323,0.07056,0.0092751107890441,51.04041571023922,1
AMTX,16.6491665,-1.0,0.1964649899130381,76.92307490770452,0
CMTV,7.485355,0.14006,0.0069512559885181,46.66665125376267,1
BEOB,6.090015,0.22752,-0.0176735515393139,36.79549411086826,0
ONL,16.6491665,-0.10691,-0.0720839004406646,36.58536301703036,0
HLVX,16.6491665,-0.5464,-0.0297339496770762,44.00000286102432,1
MGF,15.349999,0.06044,-0.0006300607240512,47.43060748192963,1
MGRM,16.6491665,-1.4609101,-0.0490994295759786,43.39622259564463,1
DHX,16.6491665,-0.07208,0.1460807226195262,68.07228534968176,0
COYA,16.6491665,-0.3957,-0.0204217012287839,39.84063752588647,0
KISB,6.7761807,0.14548999,0.0016998584738507,56.81811285421372,1
JLS,7.359184,-1.0,-7.90275927097937e-05,50.377210963420055,0
KYTX,16.6491665,-0.49716,0.0344041811350411,53.46534244454055,0
DSAQ,16.6491665,-1.0,0.0,50.0,1
XTNT,16.6491665,-0.26194,0.2747631468138093,81.57893911293257,1
RILY,16.6491665,-33.8542,-0.0335790172029997,52.066114074048095,0
GNT,19.40625,-1.0,0.0334716805332677,64.63796736108515,1
IHD,11.019608,-1.0,0.046398506211658,84.61538461538461,1
AXREF,16.6491665,-5.16263,0.0500610678332952,61.90476595950006,0
MGNX,16.6491665,-0.60248,-0.041726167762229,42.6966313204515,0
NMI,7.065694,0.14145,-0.011745740967928,42.38328736657599,0
JEQ,5.0797105,0.20971,0.0158684573460935,59.15492484788244,1
NOBH,11.904762,0.14517,0.0008006397482483,50.0,1
IGI,12.052836,-1.0,-0.0050878080333001,47.38345441350795,0
OPTN,16.6491665,-1.0,0.0174881126291081,67.796695099223,1
WRIV,14.847014,-1.0,-0.0016684927248768,0.0,1
CABA,16.6491665,-0.73853993,0.1918951225201139,67.15328416342147,0
PYYX,11.538462,0.0704,0.130511243795947,93.5897494679139,0
SVT,16.6491665,-0.041810002,1.1879761533875286,97.51638401961588,1
GPRO,16.6491665,-0.83568,-0.0343903888684637,47.05882765429883,0
GLACF,38.535713,-1.0,0.000208556996822,48.57139743107667,0
LPTH,16.6491665,-0.30416,-0.0262942143348444,47.40740178216955,0
FLYY,16.6491665,-2.33255,0.0,20.462053527870268,0
LGDTF,16.6491665,-0.69886,0.0401891259617461,50.0,0
PRPL,16.6491665,-1.99851,0.0361706150844309,61.353385830836814,0
BCHG,16.6491665,-1.0,0.1020006255105761,67.6336724085133,1
MBOT,16.6491665,-0.66479,0.0433418603238204,57.27273338097371,1
AVAI,inf,-1.0,0.1601230715026924,61.9127534816846,1
CSTAF,16.6491665,-1.0,0.0,50.0,0
FKYS,14.54369,0.05925,-0.0208830676327005,46.385516558315466,1
TSE,16.6491665,-1.0,-0.2026062856880037,17.187494906829087,0
CUPR,16.6491665,-1.0,-0.0690924658651525,32.6923041654058,1
CVVUF,16.6491665,-0.55963004,0.1160318819491413,70.83333747254461,1
NUKK,16.6491665,-1.0,0.0792984553864193,56.599712447404265,1
NOEM,249.75,-1.0,0.0008014514117202,54.54553336107644,1
SFDL,9.868422,0.06098,0.0225645882738536,100.0,1
MAMO,16.6491665,-0.111219995,-0.0555819940045003,47.64706080347631,0
QIPT,16.6491665,-0.080979995,-0.0693478104731145,41.6464881676014,0
IVVD,16.6491665,-1.22691,0.0728353690470266,62.39316377199237,0
ENBP,6.028881,0.12197,0.0095395998621794,67.5783508731352,0
MTEN,16.6491665,-0.71432996,0.0609769124913552,62.30174851271996,1
BKHA,27.868422,-1.0,0.0007087199170672,60.00038147554742,1
CHRS,1.7184091,-1.0,-0.166988054284618,28.14569232531865,0
TDRRF,16.6491665,-0.05211,-0.0335829763258962,44.705879053029214,0
CPKF,10.152284,0.03893,0.0166217682375463,62.99211829762438,1
RSSS,16.6491665,-0.30884,-0.0035087937096445,51.428570131055295,0
BUKS,7.1904764,0.24367,-0.0036291736225247,42.37287895873318,0
PBHC,25.07377,0.045479998,0.023890802190593,54.032262406167504,0
TISI,16.6491665,-313.51233,-0.053090778718058,43.91026106380862,1
THCH,16.6491665,-1.0,0.0230272030935885,48.35526393184738,0
IROH,87.16667,-1.0,-0.0052306066606737,40.00012715609046,1
CHCI,6.1632657,0.33257,-0.1242568820938486,34.62567652852417,1
PUCK,16.6491665,-1.0,0.0030090270812437,50.0,0
GEVI,16.6491665,-1.0,0.1275331528971261,79.48718301408168,1
